Year,Month,Anomaly,Unc,Anomaly_1,Unc_1,Anomaly_2,Unc_2,Anomaly_3,Unc_3,Anomaly_4,Unc_4
2005,2,0.656,0.052,0.672,0.03,0.654,0.023,0.619,0.02,0.604,0.019
2005,3,0.75,0.057,0.685,0.029,0.653,0.023,0.622,0.021,0.606,0.019
2005,4,0.711,0.04,0.701,0.031,0.653,0.024,0.625,0.021,0.607,0.019
2005,5,0.669,0.036,0.707,0.029,0.653,0.025,0.628,0.021,0.609,0.019
2005,6,0.721,0.041,0.727,0.027,0.652,0.025,0.631,0.021,0.61,0.019
2005,7,0.682,0.034,0.715,0.025,0.644,0.025,0.633,0.021,0.611,0.019
2005,8,0.677,0.037,0.726,0.026,0.64,0.025,0.635,0.021,0.613,0.02
2005,9,0.736,0.049,0.717,0.024,0.642,0.025,0.636,0.021,0.615,0.02
2005,10,0.841,0.056,0.704,0.026,0.641,0.025,0.64,0.022,0.617,0.02
2005,11,0.765,0.049,0.693,0.028,0.64,0.026,0.644,0.022,0.619,0.02
2005,12,0.766,0.063,0.691,0.029,0.64,0.025,0.645,0.022,0.623,0.02
2006,1,0.612,0.055,0.682,0.031,0.641,0.024,0.646,0.022,0.627,0.02
2006,2,0.78,0.068,0.686,0.032,0.639,0.024,0.647,0.022,0.63,0.02
2006,3,0.651,0.051,0.679,0.031,0.637,0.023,0.648,0.022,0.633,0.02
2006,4,0.555,0.056,0.67,0.032,0.635,0.024,0.649,0.023,0.636,0.021
2006,5,0.534,0.048,0.666,0.033,0.637,0.023,0.648,0.023,0.639,0.021
2006,6,0.7,0.034,0.673,0.034,0.634,0.024,0.649,0.023,0.642,0.021
2006,7,0.567,0.058,0.701,0.033,0.635,0.024,0.651,0.023,0.644,0.021
2006,8,0.733,0.051,0.699,0.032,0.632,0.025,0.652,0.023,0.646,0.021
2006,9,0.649,0.054,0.7,0.032,0.63,0.025,0.653,0.024,0.649,0.021
2006,10,0.731,0.068,0.722,0.032,0.629,0.024,0.654,0.024,0.652,0.021
2006,11,0.719,0.06,0.734,0.03,0.633,0.025,0.652,0.025,0.654,0.021
2006,12,0.841,0.055,0.728,0.03,0.638,0.025,0.652,0.025,0.656,0.021
2007,1,0.957,0.05,0.736,0.029,0.645,0.026,0.649,0.025,0.659,0.021
2007,2,0.746,0.064,0.724,0.029,0.649,0.026,0.648,0.025,0.662,0.021
2007,3,0.669,0.047,0.715,0.03,0.651,0.025,0.645,0.025,0.665,0.021
2007,4,0.822,0.045,0.708,0.03,0.652,0.024,0.645,0.025,0.667,0.021
2007,5,0.671,0.045,0.696,0.031,0.654,0.024,0.646,0.025,0.669,0.021
2007,6,0.63,0.032,0.669,0.031,0.657,0.024,0.647,0.025,0.67,0.021
2007,7,0.658,0.045,0.611,0.03,0.658,0.025,0.647,0.025,0.672,0.021
2007,8,0.59,0.038,0.576,0.031,0.662,0.025,0.648,0.025,0.673,0.021
2007,9,0.543,0.06,0.574,0.033,0.664,0.025,0.648,0.025,0.674,0.022
2007,10,0.652,0.068,0.55,0.034,0.667,0.026,0.651,0.025,0.675,0.022
2007,11,0.577,0.082,0.538,0.035,0.669,0.026,0.652,0.026,0.676,0.022
2007,12,0.509,0.059,0.527,0.033,0.669,0.027,0.652,0.026,0.677,0.022
2008,1,0.268,0.053,0.523,0.031,0.669,0.028,0.652,0.026,0.678,0.022
2008,2,0.323,0.065,0.52,0.03,0.669,0.028,0.652,0.026,0.678,0.022
2008,3,0.642,0.056,0.525,0.029,0.668,0.028,0.653,0.026,0.679,0.022
2008,4,0.54,0.066,0.529,0.033,0.667,0.028,0.653,0.026,0.68,0.022
2008,5,0.52,0.044,0.536,0.033,0.666,0.028,0.653,0.026,0.68,0.022
2008,6,0.497,0.064,0.542,0.032,0.663,0.028,0.655,0.027,0.68,0.022
2008,7,0.614,0.066,0.576,0.031,0.662,0.028,0.655,0.027,0.68,0.022
2008,8,0.557,0.068,0.597,0.031,0.658,0.028,0.655,0.027,0.681,0.022
2008,9,0.604,0.05,0.584,0.031,0.658,0.028,0.656,0.027,0.682,0.022
2008,10,0.692,0.069,0.588,0.029,0.659,0.028,0.655,0.027,0.684,0.022
2008,11,0.67,0.06,0.596,0.028,0.66,0.028,0.657,0.026,0.686,0.022
2008,12,0.572,0.055,0.614,0.031,0.659,0.029,0.656,0.027,0.687,0.022
2009,1,0.684,0.049,0.629,0.033,0.663,0.029,0.657,0.027,0.689,0.022
2009,2,0.572,0.055,0.642,0.034,0.663,0.028,0.656,0.027,0.69,0.022
2009,3,0.481,0.066,0.651,0.035,0.662,0.029,0.657,0.027,0.693,0.022
2009,4,0.588,0.05,0.654,0.031,0.661,0.029,0.658,0.028,0.696,0.022
2009,5,0.62,0.065,0.663,0.031,0.659,0.029,0.662,0.028,0.699,0.022
2009,6,0.711,0.072,0.677,0.032,0.655,0.029,0.664,0.028,0.7,0.023
2009,7,0.8,0.047,0.687,0.035,0.646,0.029,0.666,0.028,0.703,0.023
2009,8,0.714,0.049,0.712,0.036,0.642,0.03,0.669,0.028,0.705,0.023
2009,9,0.709,0.047,0.745,0.037,0.639,0.03,0.672,0.029,0.707,0.023
2009,10,0.726,0.03,0.772,0.039,0.637,0.03,0.673,0.028,0.71,0.023
2009,11,0.775,0.055,0.784,0.038,0.638,0.03,0.673,0.028,0.712,0.023
2009,12,0.749,0.058,0.784,0.037,0.64,0.03,0.675,0.028,0.715,0.023
2010,1,0.797,0.071,0.773,0.039,0.639,0.03,0.675,0.028,0.719,0.023
2010,2,0.872,0.077,0.773,0.039,0.641,0.03,0.677,0.028,0.721,0.023
2010,3,0.877,0.062,0.769,0.039,0.644,0.031,0.678,0.028,0.724,0.023
2010,4,0.913,0.066,0.772,0.041,0.648,0.031,0.678,0.028,0.726,0.023
2010,5,0.769,0.044,0.771,0.041,0.651,0.03,0.68,0.029,0.729,0.023
2010,6,0.713,0.046,0.754,0.042,0.652,0.031,0.681,0.029,0.731,0.023
2010,7,0.665,0.062,0.734,0.04,0.659,0.031,0.682,0.03,0.733,0.023
2010,8,0.711,0.046,0.706,0.037,0.664,0.031,0.684,0.03,0.735,0.023
2010,9,0.664,0.038,0.686,0.036,0.663,0.03,0.685,0.03,0.737,0.024
2010,10,0.756,0.047,0.665,0.035,0.664,0.03,0.687,0.03,0.74,0.024
2010,11,0.76,0.059,0.647,0.036,0.666,0.031,0.689,0.03,0.743,0.024
2010,12,0.549,0.061,0.644,0.034,0.67,0.032,0.693,0.03,0.745,0.024
2011,1,0.559,0.059,0.653,0.032,0.669,0.032,0.697,0.03,0.747,0.024
2011,2,0.538,0.035,0.656,0.033,0.672,0.033,0.701,0.03,0.747,0.024
2011,3,0.637,0.035,0.651,0.035,0.675,0.034,0.706,0.031,0.748,0.024
2011,4,0.663,0.06,0.645,0.036,0.675,0.033,0.711,0.031,0.749,0.025
2011,5,0.547,0.035,0.628,0.036,0.677,0.033,0.715,0.031,0.751,0.025
2011,6,0.681,0.057,0.631,0.035,0.679,0.033,0.716,0.031,0.752,0.025
2011,7,0.765,0.05,0.621,0.034,0.68,0.033,0.72,0.031,0.753,0.025
2011,8,0.752,0.05,0.619,0.036,0.68,0.033,0.722,0.031,0.754,0.025
2011,9,0.604,0.067,0.605,0.036,0.684,0.033,0.724,0.031,0.756,0.026
2011,10,0.679,0.058,0.609,0.036,0.687,0.033,0.726,0.031,0.758,0.026
2011,11,0.566,0.061,0.626,0.034,0.69,0.033,0.728,0.03,0.759,0.026
2011,12,0.583,0.06,0.631,0.032,0.69,0.033,0.729,0.03,0.76,0.026
2012,1,0.441,0.058,0.617,0.033,0.687,0.034,0.73,0.031,0.761,0.026
2012,2,0.504,0.049,0.614,0.033,0.689,0.034,0.733,0.031,0.761,0.027
2012,3,0.477,0.05,0.625,0.034,0.692,0.035,0.737,0.031,0.762,0.027
2012,4,0.704,0.045,0.64,0.033,0.694,0.036,0.738,0.03,0.763,0.027
2012,5,0.758,0.066,0.658,0.032,0.692,0.036,0.741,0.031,0.764,0.027
2012,6,0.743,0.033,0.657,0.033,0.692,0.035,0.742,0.031,0.765,0.027
2012,7,0.596,0.077,0.678,0.032,0.692,0.035,0.744,0.031,0.766,0.027
2012,8,0.71,0.042,0.686,0.033,0.692,0.035,0.746,0.031,0.768,0.027
2012,9,0.739,0.059,0.697,0.035,0.692,0.035,0.749,0.031,0.769,0.027
2012,10,0.86,0.058,0.687,0.035,0.69,0.035,0.751,0.031,0.771,0.027
2012,11,0.786,0.064,0.676,0.039,0.691,0.035,0.753,0.031,0.771,0.027
2012,12,0.562,0.054,0.674,0.043,0.693,0.035,0.756,0.031,0.773,0.027
2013,1,0.694,0.045,0.675,0.045,0.696,0.036,0.761,0.031,0.773,0.027
2013,2,0.598,0.061,0.675,0.045,0.699,0.036,0.766,0.031,0.775,0.027
2013,3,0.613,0.081,0.678,0.044,0.703,0.037,0.767,0.031,0.778,0.027
2013,4,0.587,0.063,0.663,0.04,0.708,0.037,0.77,0.031,0.78,0.027
2013,5,0.627,0.081,0.665,0.04,0.712,0.037,0.773,0.031,0.781,0.027
2013,6,0.717,0.075,0.677,0.04,0.722,0.037,0.776,0.031,0.784,0.027
2013,7,0.602,0.06,0.681,0.041,0.733,0.037,0.778,0.031,0.787,0.027
2013,8,0.71,0.048,0.678,0.041,0.745,0.038,0.78,0.032,0.79,0.027
2013,9,0.783,0.053,0.686,0.042,0.755,0.038,0.782,0.032,0.793,0.027
2013,10,0.672,0.046,0.702,0.042,0.763,0.038,0.784,0.031,0.796,0.027
2013,11,0.81,0.058,0.717,0.039,0.77,0.038,0.785,0.031,0.8,0.027
2013,12,0.714,0.062,0.715,0.037,0.774,0.038,0.788,0.031,0.802,0.027
2014,1,0.741,0.056,0.718,0.037,0.776,0.038,0.79,0.031,0.805,0.027
2014,2,0.558,0.062,0.729,0.039,0.781,0.038,0.793,0.031,0.808,0.027
2014,3,0.71,0.073,0.736,0.043,0.787,0.038,0.798,0.031,0.81,0.027
2014,4,0.774,0.054,0.749,0.048,0.792,0.038,0.802,0.031,0.813,0.028
2014,5,0.81,0.032,0.736,0.049,0.798,0.038,0.804,0.031,0.816,0.028
2014,6,0.697,0.058,0.741,0.048,0.804,0.038,0.806,0.032,0.82,0.028
2014,7,0.64,0.067,0.747,0.047,0.814,0.038,0.807,0.032,0.824,0.028
2014,8,0.842,0.091,0.772,0.047,0.824,0.038,0.809,0.032,0.827,0.028
2014,9,0.861,0.068,0.783,0.045,0.836,0.037,0.811,0.032,0.83,0.028
2014,10,0.831,0.085,0.785,0.045,0.84,0.037,0.814,0.032,0.833,0.028
2014,11,0.649,0.06,0.787,0.048,0.843,0.037,0.815,0.032,0.836,0.028
2014,12,0.78,0.046,0.801,0.051,0.844,0.037,0.818,0.032,0.839,0.028
2015,1,0.816,0.051,0.816,0.051,0.848,0.037,0.821,0.032,0.842,0.028
2015,2,0.852,0.064,0.82,0.049,0.852,0.036,0.824,0.032,0.844,0.028
2015,3,0.847,0.041,0.822,0.048,0.853,0.037,0.826,0.032,0.846,0.028
2015,4,0.792,0.062,0.843,0.046,0.854,0.037,0.828,0.032,0.848,0.028
2015,5,0.844,0.067,0.872,0.046,0.855,0.037,0.83,0.032,0.85,0.029
2015,6,0.853,0.085,0.905,0.049,0.861,0.037,0.832,0.032,0.851,0.029
2015,7,0.822,0.076,0.935,0.051,0.863,0.038,0.834,0.033,0.853,0.029
2015,8,0.891,0.06,0.971,0.052,0.867,0.038,0.836,0.033,0.855,0.029
2015,9,0.894,0.064,1.004,0.054,0.871,0.038,0.838,0.033,0.857,0.029
2015,10,1.079,0.058,1.031,0.054,0.876,0.037,0.84,0.034,0.859,0.029
2015,11,0.999,0.061,1.044,0.053,0.88,0.037,0.842,0.034,0.861,0.029
2015,12,1.167,0.095,1.047,0.05,0.882,0.037,0.845,0.034,0.862,0.029
2016,1,1.18,0.079,1.056,0.048,0.886,0.037,0.847,0.034,,
2016,2,1.284,0.064,1.068,0.048,0.888,0.037,0.848,0.034,,
2016,3,1.249,0.072,1.071,0.048,0.888,0.037,0.849,0.034,,
2016,4,1.115,0.041,1.062,0.047,0.893,0.037,0.85,0.034,,
2016,5,0.99,0.043,1.058,0.046,0.893,0.037,0.853,0.035,,
2016,6,0.889,0.061,1.04,0.043,0.897,0.037,0.854,0.035,,
2016,7,0.929,0.064,1.028,0.041,0.9,0.037,0.855,0.036,,
2016,8,1.043,0.062,1.016,0.043,0.906,0.038,0.857,0.036,,
2016,9,0.931,0.08,1.009,0.04,0.913,0.038,0.86,0.036,,
2016,10,0.974,0.058,0.995,0.038,0.917,0.038,0.863,0.037,,
2016,11,0.95,0.05,0.991,0.036,0.919,0.038,0.866,0.037,,
2016,12,0.946,0.046,0.983,0.034,0.922,0.039,0.868,0.037,,
2017,1,1.038,0.053,0.977,0.034,0.927,0.038,0.872,0.037,,
2017,2,1.139,0.062,0.967,0.032,0.929,0.039,0.875,0.037,,
2017,3,1.158,0.033,0.957,0.032,0.93,0.038,0.879,0.037,,
2017,4,0.953,0.036,0.952,0.033,0.934,0.038,0.88,0.038,,
2017,5,0.945,0.046,0.942,0.033,0.939,0.038,0.881,0.037,,
2017,6,0.789,0.065,0.941,0.036,0.945,0.038,0.883,0.037,,
2017,7,0.858,0.08,0.923,0.038,0.95,0.038,0.886,0.037,,
2017,8,0.918,0.041,0.899,0.039,0.956,0.038,0.888,0.037,,
2017,9,0.812,0.061,0.873,0.042,0.96,0.038,0.889,0.037,,
2017,10,0.914,0.054,0.87,0.045,0.966,0.039,0.891,0.037,,
2017,11,0.838,0.067,0.859,0.046,0.969,0.039,0.891,0.037,,
2017,12,0.925,0.062,0.863,0.046,0.97,0.039,0.894,0.037,,
2018,1,0.825,0.07,0.864,0.045,0.972,0.039,0.895,0.038,,
2018,2,0.859,0.068,0.857,0.045,0.973,0.039,0.898,0.038,,
2018,3,0.845,0.081,0.856,0.044,0.974,0.039,0.903,0.037,,
2018,4,0.91,0.057,0.861,0.043,0.971,0.039,0.907,0.037,,
2018,5,0.822,0.062,0.858,0.045,0.973,0.039,0.91,0.037,,
2018,6,0.829,0.051,0.859,0.044,0.967,0.039,0.914,0.037,,
2018,7,0.869,0.064,0.866,0.043,0.961,0.039,0.92,0.037,,
2018,8,0.839,0.062,0.872,0.042,0.951,0.039,0.925,0.037,,
2018,9,0.798,0.056,0.895,0.042,0.943,0.039,0.931,0.037,,
2018,10,0.975,0.042,0.906,0.041,0.938,0.039,0.937,0.038,,
2018,11,0.807,0.066,0.912,0.04,0.935,0.04,0.942,0.038,,
2018,12,0.938,0.045,0.917,0.042,0.935,0.04,0.948,0.038,,
2019,1,0.901,0.052,0.925,0.042,0.934,0.04,0.952,0.038,,
2019,2,0.928,0.048,0.934,0.043,0.932,0.041,0.959,0.038,,
2019,3,1.131,0.074,0.941,0.041,0.933,0.041,0.964,0.038,,
2019,4,1.032,0.055,0.95,0.04,0.934,0.041,0.968,0.038,,
2019,5,0.894,0.041,0.964,0.038,0.933,0.041,0.971,0.039,,
2019,6,0.898,0.065,0.979,0.038,0.932,0.041,0.976,0.039,,
2019,7,0.963,0.07,1.0,0.038,0.93,0.042,0.981,0.039,,
2019,8,0.948,0.061,1.021,0.038,0.925,0.042,0.985,0.039,,
2019,9,0.88,0.039,1.019,0.036,0.922,0.042,0.988,0.039,,
2019,10,1.084,0.05,1.029,0.037,0.921,0.043,0.993,0.039,,
2019,11,0.97,0.042,1.037,0.039,0.919,0.043,0.999,0.039,,
2019,12,1.118,0.046,1.041,0.038,0.922,0.043,1.003,0.039,,
2020,1,1.153,0.064,1.041,0.038,0.924,0.042,1.008,0.039,,
2020,2,1.179,0.053,1.038,0.037,0.924,0.042,1.011,0.039,,
2020,3,1.103,0.053,1.045,0.041,0.926,0.042,1.015,0.04,,
2020,4,1.158,0.066,1.031,0.045,0.928,0.042,1.018,0.04,,
2020,5,0.989,0.055,1.041,0.046,0.927,0.042,1.02,0.04,,
2020,6,0.947,0.062,1.017,0.05,0.926,0.041,1.022,0.04,,
2020,7,0.962,0.072,0.99,0.051,0.927,0.041,1.024,0.04,,
2020,8,0.91,0.078,0.945,0.052,0.929,0.041,1.026,0.039,,
2020,9,0.965,0.078,0.919,0.052,0.935,0.041,1.029,0.04,,
2020,10,0.916,0.081,0.89,0.053,0.937,0.041,1.03,0.04,,
2020,11,1.087,0.059,0.877,0.057,0.94,0.04,1.032,0.04,,
2020,12,0.839,0.065,0.868,0.058,0.945,0.04,1.032,0.039,,
2021,1,0.824,0.071,0.863,0.06,0.953,0.04,,,,
2021,2,0.643,0.076,0.865,0.061,0.962,0.04,,,,
2021,3,0.784,0.07,0.864,0.06,0.973,0.04,,,,
2021,4,0.81,0.068,0.875,0.06,0.981,0.041,,,,
2021,5,0.835,0.104,0.862,0.059,0.991,0.041,,,,
2021,6,0.845,0.087,0.864,0.056,0.999,0.041,,,,
2021,7,0.896,0.089,0.87,0.057,1.005,0.041,,,,
2021,8,0.94,0.087,0.886,0.058,1.012,0.041,,,,
2021,9,0.955,0.067,0.905,0.058,1.015,0.041,,,,
2021,10,1.045,0.075,0.909,0.056,1.019,0.042,,,,
2021,11,0.929,0.049,0.91,0.053,1.023,0.042,,,,
2021,12,0.865,0.039,0.922,0.049,1.029,0.042,,,,
2022,1,0.888,0.081,0.927,0.047,1.034,0.042,,,,
2022,2,0.844,0.083,0.927,0.042,1.04,0.042,,,,
2022,3,1.005,0.058,0.924,0.042,1.047,0.043,,,,
2022,4,0.858,0.054,0.925,0.042,1.052,0.043,,,,
2022,5,0.846,0.078,0.909,0.042,1.058,0.044,,,,
2022,6,0.993,0.073,0.912,0.043,1.062,0.044,,,,
2022,7,0.953,0.056,0.912,0.042,1.065,0.044,,,,
2022,8,0.941,0.044,0.92,0.039,1.067,0.045,,,,
2022,9,0.916,0.075,0.935,0.037,1.07,0.045,,,,
2022,10,1.06,0.067,0.95,0.037,1.07,0.045,,,,
2022,11,0.736,0.065,0.963,0.037,1.072,0.045,,,,
2022,12,0.907,0.064,0.979,0.037,1.074,0.045,,,,
2023,1,0.882,0.063,1.011,0.038,1.075,0.045,,,,
2023,2,0.939,0.079,1.045,0.038,1.079,0.044,,,,
2023,3,1.193,0.053,1.093,0.036,1.084,0.044,,,,
2023,4,1.037,0.071,1.123,0.038,1.089,0.044,,,,
2023,5,0.997,0.094,1.18,0.04,1.092,0.044,,,,
2023,6,1.182,0.071,1.221,0.044,1.097,0.044,,,,
2023,7,1.343,0.083,1.252,0.044,,,,,,
2023,8,1.351,0.042,1.289,0.044,,,,,,
2023,9,1.489,0.038,1.296,0.045,,,,,,
2023,10,1.418,0.075,1.316,0.046,,,,,,
2023,11,1.417,0.053,1.331,0.045,,,,,,
2023,12,1.403,0.063,1.337,0.047,,,,,,
2024,1,1.256,0.053,1.329,0.046,,,,,,
2024,2,1.38,0.06,1.326,0.047,,,,,,
2024,3,1.281,0.063,1.31,0.049,,,,,,
2024,4,1.278,0.067,1.306,0.05,,,,,,
2024,5,1.174,0.067,1.301,0.05,,,,,,
2024,6,1.252,0.062,1.293,0.049,,,,,,
2024,7,1.253,0.079,1.303,0.051,,,,,,
2024,8,1.309,0.086,1.293,0.05,,,,,,
2024,9,1.296,0.068,1.293,0.051,,,,,,
2024,10,1.371,0.068,1.286,0.05,,,,,,
2024,11,1.354,0.057,1.279,0.05,,,,,,
2024,12,1.311,0.065,1.263,0.05,,,,,,
2025,1,1.372,0.061,1.245,0.049,,,,,,
2025,2,1.26,0.06,1.231,0.047,,,,,,
2025,3,1.282,0.065,1.227,0.049,,,,,,
2025,4,1.202,0.065,1.218,0.049,,,,,,
2025,5,1.08,0.065,1.208,0.047,,,,,,
2025,6,1.059,0.074,1.193,0.045,,,,,,
2025,7,1.037,0.06,,,,,,,,
2025,8,1.142,0.074,,,,,,,,
2025,9,1.256,0.073,,,,,,,,
2025,10,1.259,0.083,,,,,,,,
2025,11,1.232,0.067,,,,,,,,
2025,12,1.13,0.05,,,,,,,,
